"","Publication","Code","AdditionalTaxonomicInfo","Genus","Species","CurrentGenus","CurrentSpecies","ForamEcogroup","EcoGroupPub","Sample.Name","Material","Lab","Forams","MarineMetazoa","Teeth","NaturalSynthetic","Mollusk","Lake","Corals","N","D47","D47error","Temperature_C","Temperature","TempError_C","TempError","d18O.water","d18O.water.SD","Acid.T","pH","Source","CDESorICDES","LARGEorSMALL","SyntheticVSForam","BenthicPlanktic"
"450","in prep","Arnold","Lake Carbonate - BioMediated","","","","","","","Tufa - 'WLTT - ZA'","C","UCLATripati","NonForaminifera",2,2,"Natural","NonMollusk","Lake","NonCorals",9,0.602,0.003,24.1,11.31765037,4,0.299,0.5,NA,"90","","","ICDES","Large","Neither","Neither"
"451","in prep","Arnold","Lake Carbonate - BioMediated","","","","","","","Kailas","C","Caltech","NonForaminifera",2,2,"Natural","NonMollusk","Lake","NonCorals",6,0.596,0.006,15,12.04377829,2,0.165,-4.7,NA,"90","","HUNTINGTON","ICDES","Large","Neither","Neither"
"452","in prep","Arnold","Lake Carbonate - BioMediated","","","","","","","Tufa3 - 'CR - Lake Crowley CA'","C","Caltech","NonForaminifera",2,2,"Natural","NonMollusk","Lake","NonCorals",3,0.619,0.003,18.5,11.7564456,3,0.238,NA,NA,"90","","HUNTINGTON","ICDES","Large","Neither","Neither"
"453","in prep","Arnold","Lake Carbonate - BioMediated","","","","","","","Tufa3 - 'ME - Lake Mead NV'","C","Caltech","NonForaminifera",2,2,"Natural","NonMollusk","Lake","NonCorals",3,0.622,0,28.2,11.01178208,3,0.216,NA,NA,"90","","HUNTINGTON","ICDES","Large","Neither","Neither"
"454","in prep","Arnold","Lake Carbonate - BioMediated","","","","","","","Tufa3 - 'MO - Mono Lake CA'","C","Caltech","NonForaminifera",2,2,"Natural","NonMollusk","Lake","NonCorals",2,0.607,0.002,19.4,11.68422187,3,0.236,NA,NA,"90","","HUNTINGTON","ICDES","Large","Neither","Neither"
"455","2014","Wacker","","","","","","","","Coldseepcc","C","Goethe","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",6,0.657013333,0.006103851,9,12.56145338,0.1,0.009,-1.77,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"456","2014","Wacker","Eggshell","Struthio","Struthio camelus","Struthio","Struthio camelus","","","Ostricheggshell","C","Goethe","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",15,0.574958,0.005291287,38,10.32905023,0.6,0.04,NA,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"457","2014","Wacker","Foraminifera","Globigerinoides","Globigerinoides ruber","Globigerinoides","Globigerinoides ruber","1 Open ocean mixed-layer tropical/subtropical with symbionts","Aze et al 2011","Gruber","C","Goethe","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",2,0.592845,0.014415,26,11.17434268,1,0.074,0.56,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"458","2014","Wacker","Foraminifera","Globorotalia","Globorotalia inflata","Globoconella","Globoconella inflata","3 Open ocean thermocline","Aze et al 2011","Ginflata","C","Goethe","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",2,0.625835,0.003875,14,12.12780928,1,0.084,NA,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"459","2016","Winkelstern","","","","","","","","AC30dolo","D","UMichigan","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",4,0.58861,0.019419493,27,11.10000833,5,0.361,NA,NA,"75","","Petersen","CDES","Large","Neither","Neither"
"460","2016","Winkelstern","","","","","","","","IODP-d-2","D","UMichigan","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",3,0.608366667,0.004570216,21,11.55745722,11,0.818,NA,NA,"75","","Petersen","CDES","Large","Neither","Neither"
"461","2016","Winkelstern","","","","","","","","Barb1pt10-1","D","UMichigan","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",4,0.6197075,0.00494408,28,11.02641325,5,0.357,NA,NA,"75","","Petersen","CDES","Large","Neither","Neither"
"462","2016","Winkelstern","","","","","","","","MIZd-1","D","UMichigan","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",3,0.47999,0.008403269,70,8.492430347,10,0.474,NA,NA,"75","","Petersen","CDES","Large","Neither","Neither"
"463","2016","Garcia","","","","","","","","DPT12-10-salt","M","ImperialCollegeLondon","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",2,0.58518,0.00616,11.3,12.35913636,0.1,0.009,NA,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"464","2016","Garcia","","","","","","","","DTP10-12-crust","M","ImperialCollegeLondon","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",2,0.663265,0.004865,11.3,12.35913636,0.1,0.009,NA,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"465","2017","Katz","Coccoliths","Emiliania","Emiliania huxleyi","Emiliania","Emiliania huxleyi","","","Ehux15","C","IPGP","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",3,0.627686667,0.002900818,15,12.04377829,0.2,0.017,NA,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"466","2017","Katz","Coccoliths","Emiliania","Emiliania huxleyi","Emiliania","Emiliania huxleyi","","","Ehux25","C","IPGP","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",3,0.606653333,0.004842648,25,11.24942624,0.2,0.015,0.65,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"467","2017","Katz","Coccoliths","Emiliania","Emiliania huxleyi","Emiliania","Emiliania huxleyi","","","Ehux20","C","IPGP","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",5,0.617014,0.003808009,20,11.63644183,0.2,0.016,0.65,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"468","2017","Katz","Coccoliths","Emiliania","Emiliania huxleyi","Emiliania","Emiliania huxleyi","","","Ehux7","C","IPGP","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",2,0.655735,0.003425,7,12.74144683,0.2,0.018,-5.82,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"469","2017","Katz","Coccoliths","Coccolithus","Coccolithus braarudii","Coccolithus","Coccolithus braarudii","","","Cpel20","C","IPGP","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",3,0.629673333,0.003651467,20,11.63644183,0.2,0.016,0.65,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"470","2017","Katz","Coccoliths","Coccolithus","Coccolithus braarudii","Coccolithus","Coccolithus braarudii","","","Cpel10","C","IPGP","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",4,0.6554125,0.00499563,10,12.47288356,0.2,0.018,0.65,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"471","2017","Katz","Coccoliths","Coccolithus","Coccolithus braarudii","Coccolithus","Coccolithus braarudii","","","Clept20","C","IPGP","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",5,0.6248,0.003896081,20,11.63644183,0.2,0.016,0.65,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"472","2017","Katz","Coccoliths","Emiliania","Emiliania huxleyi","Emiliania","Emiliania huxleyi","","","Ehux10","C","IPGP","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",3,0.64802,0.010122422,10,12.47288356,0.2,0.018,0.65,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"473","2017","Katz","Coccoliths","Coccolithus","Coccolithus braarudii","Coccolithus","Coccolithus braarudii","","","Cpel15","C","IPGP","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",5,0.642282,0.005714489,15,12.04377829,0.2,0.017,0.65,NA,"90","","Petersen","CDES","Large","Neither","Neither"
"474","2017","Katz","Coccoliths","Coccolithus","Coccolithus braarudii","Coccolithus","Coccolithus braarudii","","","Clept15","C","IPGP","NonForaminifera",2,2,"Natural","NonMollusk","Non-lake","NonCorals",3,0.640656667,0.008830591,15,12.04377829,0.2,0.017,0.65,NA,"90","","Petersen","CDES","Large","Neither","Neither"
